,Building ID,total_mrr,netx_mrc,Market,Street Address,City,State,Postal Code,Latitude,Longitude,On Zayo Network Status,Net Classification,Type,Network Proximity, Estimated Build Cost ,est_cost,b_id
992,Bldg-139002,1081.12,0.0,Denver,6000 S Fraser St,Aurora,CO,80016,39.6085367,-104.8102691,On Zayo Network,Fiber Only,Cell Site,106.96," $17,213.20 ",17213.2,Bldg-139002
993,Bldg-139006,1042.71,0.0,Denver,6302 E Hampden Ave,Denver,CO,80222,39.651216399999996,-104.91682320000001,On Zayo Network,Restricted,Cell Site,55.01," $14,875.45 ",14875.45,Bldg-139006
994,Bldg-139007,2085.42,0.0,Denver,6358 E Evans Ave,Denver,CO,80222,39.677847799999995,-104.91456140000001,On Zayo Network,Restricted,Cell Site,182.84," $20,627.80 ",20627.8,Bldg-139007
995,Bldg-139010,1081.12,0.0,Denver,6760 S Pierce St,Littleton,CO,80128,39.5932956,-105.0724044,On Zayo Network,Fiber Only,Cell Site,150.16," $19,157.20 ",19157.2,Bldg-139010
996,Bldg-139012,1327.68,0.0,Denver,6800 S Dawson Cir,Englewood,CO,80112,39.5929273,-104.81598509999999,On Zayo Network,Restricted,Cell Site,287.51," $25,337.95 ",25337.95,Bldg-139012
997,Bldg-139014,845.17,0.0,Denver,7000 S Broadway,Littleton,CO,80122,39.590472999999996,-104.98763410000001,On Zayo Network,Fiber Only,Cell Site,1717.94," $63,938.20 ",63938.2,Bldg-139014
998,Bldg-139027,2296.7,0.0,Denver,7310 W Colfax Ave,Denver,CO,80214,39.739878499999996,-105.0794236,On Zayo Network,Restricted,Cell Site,112.24," $17,450.80 ",17450.8,Bldg-139027
999,Bldg-139028,1215.58,0.0,Denver,7333 Pecos St,Denver,CO,80221,39.8302658,-105.0073311,On Zayo Network,Fiber Only,Cell Site,373.99," $29,229.55 ",29229.55,Bldg-139028
1000,Bldg-139029,1215.58,0.0,Denver,7333 W Jefferson Ave,Denver,CO,80235,39.6517502,-105.07799080000001,On Zayo Network,Fiber Only,Cell Site,904.06," $39,521.80 ",39521.8,Bldg-139029
1001,Bldg-139033,1081.12,0.0,Denver,7670 S Vaughn Ct,Englewood,CO,80112,39.5775769,-104.83497679999999,On Zayo Network,Fiber Only,Cell Site,449.99," $32,649.55 ",32649.55,Bldg-139033
1002,Bldg-139036,2866.73,0.0,Denver,7772 Surrey Dr,Morrison,CO,80465,39.5761925,-105.22513400000001,On Zayo Network,On-Net,Cell Site,27122.85," $826,085.50 ",826085.5,Bldg-139036
1003,Bldg-139037,2431.16,0.0,Denver,7777 W Jewell Ave,Denver,CO,80232,39.6836831,-105.084378,On Zayo Network,Restricted,Cell Site,494.82," $34,666.90 ",34666.9,Bldg-139037
1004,Bldg-139038,3083.8599999999997,0.0,Denver,7900 W Quincy Ave,Littleton,CO,80123,39.6383176,-105.0848872,On Zayo Network,Fiber Only,Cell Site,831.33," $37,339.90 ",37339.9,Bldg-139038
1005,Bldg-139039,1868.28,0.0,Denver,8085 S Chester St,Centennial,CO,80112,39.570142100000005,-104.88056920000001,On Zayo Network,On-Net,Cell Site,515.46," $27,863.80 ",27863.8,Bldg-139039
1006,Bldg-139041,1215.58,0.0,Denver,8300 Alcott St,Westminster,CO,80031,39.8481244,-105.01619270000002,On Zayo Network,Restricted,Cell Site,2889.59," $99,087.70 ",99087.7,Bldg-139041
1007,Bldg-139042,2085.42,0.0,Denver,8350 E Crescent Pkwy,Englewood,CO,80111,39.6229,-104.8916,On Zayo Network,Restricted,Cell Site,436.45," $32,040.25 ",32040.25,Bldg-139042
1008,Bldg-139046,4393.47,0.0,Denver,8628 Daniels Park Rd,Highlands Ranch,CO,80126,39.5594485,-104.93970929999999,On Zayo Network,Fiber Only,Cell Site,4753.21," $154,996.30 ",154996.3,Bldg-139046
1009,Bldg-139048,4434.96,0.0,Denver,8752 N Hwy 83,Parker,CO,80134,39.490578899999996,-104.7561443,On Zayo Network,On-Net,Cell Site,11040.28," $343,608.40 ",343608.4,Bldg-139048
1010,Bldg-139051,1042.71,0.0,Denver,901 Walnut St,Denver,CO,80217,39.7465465,-105.006285,On Zayo Network,Restricted,Cell Site,496.56," $34,745.20 ",34745.2,Bldg-139051
1011,Bldg-139056,2175.62,0.0,Denver,9501 W Quincy Ave,Lakewood,CO,80235,39.6455256,-105.10342460000001,On Zayo Network,Fiber Only,Cell Site,3783.27," $125,898.10 ",125898.1,Bldg-139056
1012,Bldg-139058,1868.28,0.0,Denver,9609 S University Blvd,Highlands Ranch,CO,80126,39.541907200000004,-104.9164482,On Zayo Network,Fiber Only,Cell Site,505.84," $27,575.20 ",27575.2,Bldg-139058
1013,Bldg-139059,2106.85,0.0,Denver,9655 E 25th Ave,Aurora,CO,80010,39.753463399999994,-104.8757425,On Zayo Network,Restricted,Cell Site,530.17," $28,305.10 ",28305.1,Bldg-139059
1014,Bldg-139061,1081.12,0.0,Denver,9785 Maroon Cir,Englewood,CO,80112,39.5388908,-104.86212309999999,On Zayo Network,Fiber Only,Cell Site,1036.94," $43,508.20 ",43508.2,Bldg-139061
1015,Bldg-139064,2162.24,0.0,Denver,999 S Monaco Pkwy,Denver,CO,80224,39.698756200000005,-104.91327949999999,On Zayo Network,Restricted,Cell Site,822.49," $37,074.70 ",37074.7,Bldg-139064
1016,Bldg-139068,1081.12,0.0,Denver,8302 S University Blvd,Highlands Ranch,CO,80126,39.5657711,-104.9601246,On Zayo Network,Fiber Only,Cell Site,43.77," $14,369.65 ",14369.65,Bldg-139068
1017,Bldg-139069,3205.26,0.0,Denver,16795 E 104th Ave,Commerce City,CO,80022,39.8833407,-104.7820087,On Zayo Network,Restricted,Cell Site,14751.43," $454,942.90 ",454942.9,Bldg-139069
1018,Bldg-139245,1311.62,0.0,Denver,1 Eagle Way,Broomfield,CO,80020,39.9291134,-105.0737033,On Zayo Network,Fiber Only,High School,67.02," $15,415.90 ",15415.9,Bldg-139245
1019,Bldg-139246,845.16,0.0,Denver,10008 Alkire,Broomfield,CO,80020,39.8786163,-105.14433829999999,On Zayo Network,Fiber Only,Cell Site,7985.22," $251,956.60 ",251956.6,Bldg-139246
1020,Bldg-139247,1540.98,0.0,Denver,10190 Bannock St,Northglenn,CO,80260,39.8808703,-104.9894873,On Zayo Network,On-Net,Cell Site,3665.32," $122,359.60 ",122359.6,Bldg-139247
1021,Bldg-139248,3549.1,0.0,Denver,10220 Brighton Rd,Henderson,CO,80640,39.8820696,-104.8875742,On Zayo Network,On-Net,Cell Site,1542.48," $58,674.40 ",58674.4,Bldg-139248
1022,Bldg-139259,3531.79,0.0,Denver,13492 Newton Ct,Broomfield,CO,80020,39.941251,-105.03587279999999,On Zayo Network,Fiber Only,Cell Site,4794.14," $156,224.20 ",156224.2,Bldg-139259
1023,Bldg-139260,3132.57,0.0,Denver,13610 Colorado Blvd,Thornton,CO,80241,39.9444727,-104.93679170000001,On Zayo Network,On-Net,Cell Site,5895.14," $189,254.20 ",189254.2,Bldg-139260
1024,Bldg-139261,1940.04,0.0,Denver,13900 W 80th Ave,Arvada,CO,80005,39.8414695,-105.1549531,On Zayo Network,Restricted,Cell Site,115.53," $17,598.85 ",17598.85,Bldg-139261
1025,Bldg-139262,2152.94,0.0,Denver,13975 Quebec St,Brighton,CO,80602,39.9500182,-104.90352800000001,On Zayo Network,On-Net,Cell Site,125.15," $18,031.75 ",18031.75,Bldg-139262
1026,Bldg-139265,4932.08,0.0,Denver,1515 Johnson Rd,Golden,CO,80401,39.7414619,-105.20305,On Zayo Network,On-Net,Cell Site,5552.0," $178,960.00 ",178960.0,Bldg-139265
1027,Bldg-139268,1248.24,0.0,Denver,16000 Huron St,Broomfield,CO,80023,39.9871,-104.9931,On Zayo Network,On-Net,Cell Site,5555.96," $179,078.80 ",179078.8,Bldg-139268
1028,Bldg-139274,4716.96,0.0,Denver,19261 Bromley Ln,Brighton,CO,80601,39.9729486,-104.7617973,On Zayo Network,On-Net,Cell Site,166.83," $19,907.35 ",19907.35,Bldg-139274
1029,Bldg-139275,4932.08,0.0,Denver,19599 State Hwy 72,Arvada,CO,80007,39.8650006,-105.2219955,On Zayo Network,Fiber Only,Cell Site,21918.64," $669,959.20 ",669959.2,Bldg-139275
1030,Bldg-139282,2496.48,0.0,Denver,2350 W 112th Ave,Northglenn,CO,80234,39.898216,-105.0122392,On Zayo Network,On-Net,Cell Site,4452.66," $145,979.80 ",145979.8,Bldg-139282
1031,Bldg-139298,3088.39,0.0,Denver,380 S 10th Ave,Brighton,CO,80601,39.9801424,-104.80971009999999,On Zayo Network,On-Net,Cell Site,2936.03," $100,480.90 ",100480.9,Bldg-139298
1032,Bldg-139306,2466.04,0.0,Denver,830 Pine Ridge Rd,Golden,CO,80403,39.7795092,-105.23534029999999,On Zayo Network,Fiber Only,Cell Site,949.87," $40,896.10 ",40896.1,Bldg-139306
1033,Bldg-139307,2403.3199999999997,0.0,Denver,4651 W 120th Ave,Broomfield,CO,80038,39.9152479,-105.0486179,On Zayo Network,Restricted,Cell Site,86.71," $16,301.95 ",16301.95,Bldg-139307
1034,Bldg-139319,1010.36,0.0,Denver,6355 Ward Rd,Arvada,CO,80004,39.811535799999994,-105.13835619999999,On Zayo Network,Fiber Only,Cell Site,80.35," $16,015.75 ",16015.75,Bldg-139319
1035,Bldg-139323,845.16,0.0,Denver,7743 W 92nd Ave,Broomfield,CO,80021,39.8645395,-105.0842317,On Zayo Network,Fiber Only,Cell Site,290.9," $25,490.50 ",25490.5,Bldg-139323
1036,Bldg-139324,1190.62,0.0,Denver,7905 I76 Frontage Rd,Denver,CO,80022,39.840424799999994,-104.9319095,On Zayo Network,On-Net,Cell Site,4007.83," $132,634.90 ",132634.9,Bldg-139324
1037,Bldg-139327,4574.63,0.0,Denver,8141 Syracuse St,Commerce City,CO,80022,39.8442674,-104.898848,On Zayo Network,On-Net,Cell Site,267.42," $24,433.90 ",24433.9,Bldg-139327
1038,Bldg-139331,1257.85,0.0,Denver,9101 Harlan St,Westminster,CO,80031,39.861942299999995,-105.0642145,On Zayo Network,Fiber Only,Cell Site,4979.92," $161,797.60 ",161797.6,Bldg-139331
1039,Bldg-139716,2839.7099999999996,424.12,Denver,8535 Highfield Pkwy - Bldg 3,Englewood,CO,80112,39.5609887,-104.8277596,On Zayo Network,Fiber Only,Office - Multi Tenant,78.82," $15,946.90 ",15946.9,Bldg-139716
1040,Bldg-139761,576.25,0.0,Dallas,300 Throckmorton St,Fort Worth,TX,76102,32.754533,-97.33394100000001,On Zayo Network,Fiber Only,Office - Multi Tenant,102.17," $18,130.20 ",18130.2,Bldg-139761
1041,Bldg-140009,6753.75,0.0,Denver,S Broadway & E Arapahoe Rd,Littleton,CO,80122,39.595094,-104.98827800000001,On Zayo Network,Fiber Only,Splice Point,83.3," $16,148.50 ",16148.5,Bldg-140009
1042,Bldg-140064,1301.87,0.0,Atlanta,3565 Piedmont Rd NE Bldg 2,Atlanta,GA,30305,33.851956,-84.378937,On Zayo Network,On-Net,Office - Multi Tenant,246.19," $17,385.70 ",17385.7,Bldg-140064
1043,Bldg-140193,755.94,0.0,Atlanta,250 10th St NE,Atlanta,GA,30309,33.7822571,-84.3790285,On Zayo Network,Fiber Only,Office - Multi Tenant,1418.81," $44,051.44 ",44051.44,Bldg-140193
1044,Bldg-140194,754.83,0.0,Atlanta,100 6th St NE,Atlanta,GA,30308,33.7773708,-84.384408,On Zayo Network,Fiber Only,Office - Multi Tenant,5.38," $10,161.40 ",10161.4,Bldg-140194
1045,Bldg-140252,1935.8,0.0,Dallas,2500 Victory Ave,Dallas,TX,75219,32.790442,-96.810159,On Zayo Network,On-Net,Stadium/Arena,767.17," $31,179.25 ",31179.25,Bldg-140252
1046,Bldg-140512,2461.17,0.0,Atlanta,Buffington Rd & Naturally Fresh Blvd,Atlanta,GA,30349,33.613299,-84.500371,On Zayo Network,Fiber Only,Splice Point,0.24," $10,007.20 ",10007.2,Bldg-140512
1047,Bldg-140882,3551.3499999999995,0.0,Denver,18400 E 22nd Ave,Aurora,CO,80011,39.7487761,-104.7732194,On Zayo Network,On-Net,Mobile Service Center,199.0," $21,355.00 ",21355.0,Bldg-140882
1048,Bldg-141653,528.23,0.0,Denver,Wynkoop St & 19th St,Denver,CO,80202,39.754667,-104.997328,On Zayo Network,Fiber Only,Splice Point,533.82," $28,414.60 ",28414.6,Bldg-141653
1049,Bldg-141712,19453.02,0.0,Atlanta,Peachtree Rd NE & Peachtree Battle Ave NW,Atlanta,GA,30305,33.81955,-84.38852,On Zayo Network,Fiber Only,Splice Point,38.68," $11,160.40 ",11160.4,Bldg-141712
1050,Bldg-143056,1697.86,0.0,Atlanta,Fulton Industrial Blvd & Westgate Pkwy,Atlanta,GA,30331,33.708256,-84.594186,On Zayo Network,Fiber Only,Splice Point,13.91," $10,417.30 ",10417.3,Bldg-143056
1051,Bldg-143057,14.64,0.0,Atlanta,Riverside Pkwy & Thornton Rd,Lithia Springs,GA,30122,33.744617,-84.582528,On Zayo Network,Fiber Only,Splice Point,6.83," $10,204.90 ",10204.9,Bldg-143057
1052,Bldg-143058,704.21,0.0,Atlanta,Avon Ave SW & Allene Ave SW,Atlanta,GA,30310,33.722014,-84.413489,On Zayo Network,Fiber Only,Splice Point,4.25," $10,127.50 ",10127.5,Bldg-143058
1053,Bldg-143059,1497.1299999999999,0.0,Atlanta,Main St & Connally Dr,Atlanta,GA,30344,33.684709999999995,-84.440108,On Zayo Network,Fiber Only,Splice Point,0.04," $10,001.20 ",10001.2,Bldg-143059
1054,Bldg-143060,291.27,0.0,Atlanta,Best Rd & W Point Ave,College Park,GA,30337,33.639288,-84.45780400000001,On Zayo Network,Fiber Only,Splice Point,0.29," $10,008.70 ",10008.7,Bldg-143060
1055,Bldg-143061,681.48,0.0,Atlanta,Yates Rd & Roosevelt Hwy,Atlanta,GA,30337,33.623521000000004,-84.486675,On Zayo Network,Fiber Only,Splice Point,0.01," $10,000.30 ",10000.3,Bldg-143061
1056,Bldg-143063,1932.05,0.0,Atlanta,Cascade Rd & Centra Villa Dr,Atlanta,GA,30311,33.722019,-84.452197,On Zayo Network,Fiber Only,Splice Point,1.9," $10,057.00 ",10057.0,Bldg-143063
1057,Bldg-143064,278.46,0.0,Atlanta,Browns Mill Rd & Crown Rd SE,Atlanta,GA,30354,33.651540000000004,-84.39401099999999,On Zayo Network,Fiber Only,Splice Point,0.26," $10,007.80 ",10007.8,Bldg-143064
1058,Bldg-143067,406.91,0.0,Atlanta,McDaniel St SW & Whitehall St SW,Atlanta,GA,30303,33.744521999999996,-84.403376,On Zayo Network,Fiber Only,Splice Point,93.01," $12,790.30 ",12790.3,Bldg-143067
1059,Bldg-143068,188.82,0.0,Atlanta,Woodland Brook Dr & S Elizabeth Ln,Atlanta,GA,30339,33.842517,-84.471071,On Zayo Network,Fiber Only,Pole,0.03," $10,000.90 ",10000.9,Bldg-143068
1060,Bldg-143069,1110.94,0.0,Atlanta,Old Hwy 41 NW & Grist Lake Rd,Kennesaw,GA,30144,34.01163,-84.607326,On Zayo Network,Fiber Only,Pole,0.24," $10,007.20 ",10007.2,Bldg-143069
1061,Bldg-143070,1077.26,0.0,Atlanta,Big Shanty Rd NW & Chastain Rd NW,Kennesaw,GA,30144,34.030051,-84.583815,On Zayo Network,Fiber Only,Pole,0.31," $10,009.30 ",10009.3,Bldg-143070
1062,Bldg-143071,314.69,0.0,Atlanta,Canton Rd & Sawyer Rd,Marietta,GA,30062,33.988001000000004,-84.531736,On Zayo Network,Fiber Only,Splice Point,0.25," $10,007.50 ",10007.5,Bldg-143071
1063,Bldg-143072,273.71,0.0,Atlanta,Riverside Pkwy & Aquila Way,Lithia Springs,GA,30122,33.746583,-84.582008,On Zayo Network,Fiber Only,Splice Point,4.52," $10,135.60 ",10135.6,Bldg-143072
1064,Bldg-143073,29.28,0.0,Atlanta,Thornton Rd & Riverside Pkwy,Lithia Springs,GA,30122,33.744566999999996,-84.582269,On Zayo Network,Fiber Only,Splice Point,2.38," $10,071.40 ",10071.4,Bldg-143073
1065,Bldg-143074,499.12,0.0,Atlanta,Cobb Pkwy N & Allgood Rd,Marietta,GA,30062,33.967782,-84.536171,On Zayo Network,Fiber Only,Splice Point,0.14," $10,004.20 ",10004.2,Bldg-143074
1066,Bldg-143075,768.44,0.0,Atlanta,St Joseph Way & Radium St,Marietta,GA,30060,33.96398,-84.55426700000001,On Zayo Network,Fiber Only,Pole,0.19," $10,005.70 ",10005.7,Bldg-143075
1067,Bldg-143076,125.88,0.0,Atlanta,Discovery Blvd & Mableton Pkwy SE,Mableton,GA,30126,33.780991,-84.53594,On Zayo Network,Fiber Only,Splice Point,0.03," $10,000.90 ",10000.9,Bldg-143076
1068,Bldg-143077,142.2,0.0,Atlanta,S Marietta Pkwy & Atlanta St,Marietta,GA,30062,33.947722,-84.548208,On Zayo Network,Fiber Only,Pole,2.46," $10,073.80 ",10073.8,Bldg-143077
1069,Bldg-143078,1375.86,0.0,Atlanta,Mableton Pkwy SE & Lee Industrial Blvd,Mableton,GA,30126,33.780778000000005,-84.53730999999999,On Zayo Network,Fiber Only,Splice Point,0.24," $10,007.20 ",10007.2,Bldg-143078
1070,Bldg-143079,1203.15,0.0,Atlanta,Anderson Circle SW & Spring St,Smyrna,GA,30080,33.883588,-84.50643199999999,On Zayo Network,Fiber Only,Splice Point,0.21," $10,006.30 ",10006.3,Bldg-143079
1071,Bldg-143081,469.85,0.0,Atlanta,Corley Dr SE & Oakdale Rd SE,Mableton,GA,30126,33.811882000000004,-84.504199,On Zayo Network,Fiber Only,Splice Point,0.06," $10,001.80 ",10001.8,Bldg-143081
1072,Bldg-143082,210.78,0.0,Atlanta,Church Rd SE & S Cobb Dr,Smyrna,GA,30080,33.830373,-84.491677,On Zayo Network,Fiber Only,Pole,0.3," $10,009.00 ",10009.0,Bldg-143082
1073,Bldg-143083,32.21,0.0,Atlanta,Woodland Brook Dr SE & Bakers Farm Rd SE,Atlanta,GA,30339,33.847291999999996,-84.470927,On Zayo Network,Fiber Only,Pole,1.11," $10,033.30 ",10033.3,Bldg-143083
1074,Bldg-143084,241.51,0.0,Atlanta,Woodland Brook Dr SE & Farmington Dr SE,Atlanta,GA,30339,33.84972,-84.470051,On Zayo Network,Fiber Only,Pole,0.04," $10,001.20 ",10001.2,Bldg-143084
1075,Bldg-143085,181.5,0.0,Atlanta,Paces Ferry Rd SE & Mountain St,Atlanta,GA,30339,33.866289,-84.46585999999999,On Zayo Network,Fiber Only,Pole,0.01," $10,000.30 ",10000.3,Bldg-143085
1076,Bldg-143086,1138.74,0.0,Atlanta,East-West Connector & Austell Rd,Austell,GA,30106,33.853922999999995,-84.603213,On Zayo Network,Fiber Only,Pole,2.68," $10,080.40 ",10080.4,Bldg-143086
1077,Bldg-143089,727.45,0.0,Atlanta,Spring St & Mimosa Circle,Smyrna,GA,30080,33.8836235,-84.5127246,On Zayo Network,Fiber Only,Pole,14.89," $10,446.70 ",10446.7,Bldg-143089
1078,Bldg-143091,61.48,0.0,Atlanta,Powder Springs St & W Gramling St,Marietta,GA,30064,33.940469,-84.552465,On Zayo Network,Fiber Only,Splice Point,0.12," $10,003.60 ",10003.6,Bldg-143091
1079,Bldg-143092,822.59,0.0,Atlanta,Gresham Rd & Cobb Pkwy SE,Marietta,GA,30060,33.953309000000004,-84.521827,On Zayo Network,Fiber Only,Splice Point,36.11," $11,083.30 ",11083.3,Bldg-143092
1080,Bldg-143093,788.93,0.0,Atlanta,Riverwood Pkwy & Cobb Pkwy,Atlanta,GA,30339,33.878701,-84.458128,On Zayo Network,Fiber Only,Pole,0.14," $10,004.20 ",10004.2,Bldg-143093
1081,Bldg-143095,95.92,0.0,Atlanta,Aviation Rd & S Park Dr,Marietta,GA,30060,33.944859,-84.527886,On Zayo Network,Fiber Only,Pole,54.58," $11,637.40 ",11637.4,Bldg-143095
1082,Bldg-143099,14.64,0.0,Atlanta,Conrad Ave & Old Dixie Hwy,Forest Park,GA,30297,33.62989,-84.385464,On Zayo Network,Fiber Only,Splice Point,0.29," $10,008.70 ",10008.7,Bldg-143099
1083,Bldg-143100,3442.5599999999995,0.0,Atlanta,Old National Hwy & Sullivan Rd,College Park,GA,30337,33.624662,-84.475004,On Zayo Network,Fiber Only,Splice Point,0.26," $10,007.80 ",10007.8,Bldg-143100
1084,Bldg-143104,24.88,0.0,Atlanta,Riverside Pkwy & Aquila Way,Lithia Springs,GA,30122,33.744953,-84.582125,On Zayo Network,Fiber Only,Splice Point,0.31," $10,009.30 ",10009.3,Bldg-143104
1085,Bldg-143105,623.53,0.0,Atlanta,Riverside Pkwy & Aquila Way,Lithia Springs,GA,30122,33.747397,-84.581561,On Zayo Network,Fiber Only,Splice Point,0.55," $10,016.50 ",10016.5,Bldg-143105
1086,Bldg-143106,292.74,0.0,Atlanta,Riverside Pkw & The Bluffs,Austell,GA,30168,33.763296999999994,-84.562503,On Zayo Network,Fiber Only,Splice Point,8.61," $10,258.30 ",10258.3,Bldg-143106
1087,Bldg-143114,611.65,0.0,Atlanta,Highlands Pkwy SE & Lake Ridge Dr SE,Smyrna,GA,30082,33.828158,-84.503483,On Zayo Network,Fiber Only,Splice Point,3.51," $10,105.30 ",10105.3,Bldg-143114
1088,Bldg-143190,1563.16,0.0,Dallas,Royal Ln & Macarthur Blvd,Irving,TX,75039,32.896049100000006,-96.9586372,Not on Zayo Network,Fiber Only,Splice Point,76.61," $16,596.60 ",16596.6,Bldg-143190
1089,Bldg-144495,468.51,0.0,Atlanta,609 14th St NW,Atlanta,GA,30318,33.786393,-84.407271,On Zayo Network,Fiber Only,ILA,12.35," $10,370.50 ",10370.5,Bldg-144495
1090,Bldg-144775,572.99,0.0,Dallas,12221 Merit Dr,Dallas,TX,75251,32.914437400000004,-96.7723426,On Zayo Network,Fiber Only,Office - Multi Tenant,71.1," $16,266.00 ",16266.0,Bldg-144775
1091,Bldg-146242,3806.32,0.0,Atlanta,790 Atlanta S Pkwy,Atlanta,GA,30349,33.616081,-84.41359200000001,On Zayo Network,On-Net,Office - Single Tenant,2257.38," $64,177.12 ",64177.12,Bldg-146242
1092,Bldg-146286,1301.13,0.0,Denver,5717 Mcintyre St,Arvada,CO,80007,39.800743,-105.17603600000001,On Zayo Network,Restricted,Cell Site,6758.28," $215,148.40 ",215148.4,Bldg-146286
1093,Bldg-146958,461.0,0.0,Dallas,12222 Merit Dr,Dallas,TX,75251,32.914671999999996,-96.77123900000001,On Zayo Network,Fiber Only,Office - Multi Tenant,236.8," $26,208.00 ",26208.0,Bldg-146958
1094,Bldg-147019,438.96,0.0,Atlanta,North Point Pkwy & Mansell Rd,Alpharetta,GA,30022,34.037933,-84.306213,On Zayo Network,Fiber Only,Splice Point,11.4," $10,342.00 ",10342.0,Bldg-147019
1095,Bldg-147020,731.61,0.0,Atlanta,Alpharetta Hwy & Mansell Rd,Roswell,GA,30076,34.042902399999996,-84.3412324,On Zayo Network,Fiber Only,Splice Point,11.9," $10,357.00 ",10357.0,Bldg-147020
1096,Bldg-147400,467.4,0.0,Denver,6th Ave & Jefferson County Pkwy,Golden,CO,80401,39.730134,-105.20918999999999,On Zayo Network,Fiber Only,Splice Point,127.61," $18,142.45 ",18142.45,Bldg-147400
1097,Bldg-147402,1499.77,0.0,Denver,64th Ave & Hwy 93,Arvada,CO,80403,39.8181428,-105.22174009999998,On Zayo Network,Fiber Only,Splice Point,38.93," $14,151.85 ",14151.85,Bldg-147402
1098,Bldg-147669,0.0,0.0,Atlanta,2900 Courtyards Dr,Norcross,GA,30071,33.954645,-84.201249,On Zayo Network,Fiber Only,Office - Single Tenant,224.13," $16,723.90 ",16723.9,Bldg-147669
1099,Bldg-147800,0.0,0.0,Denver,1300 W 120th Ave,Westminster,CO,80234,39.912494200000005,-105.00182439999999,On Zayo Network,Fiber Only,Office - Single Tenant,628.37," $31,251.10 ",31251.1,Bldg-147800
1100,Bldg-147803,932.75,0.0,Dallas,Camp Bowie W Blvd & Brandon Ln,Fort Worth,TX,76116,32.7237972,-97.4611555,On Zayo Network,Restricted,Cell Site,127.58," $19,654.80 ",19654.8,Bldg-147803
1101,Bldg-147825,932.75,0.0,Dallas,2700 E Broad St,Mansfield,TX,76063,32.5680471,-97.09448470000001,On Zayo Network,Restricted,Hospital,508.51," $24,712.75 ",24712.75,Bldg-147825
1102,Bldg-147831,932.75,0.0,Dallas,3792 Virginia Pkwy,McKinney,TX,75070,33.1975,-96.66861109999999,On Zayo Network,Restricted,Cell Site,285.1," $29,106.00 ",29106.0,Bldg-147831
1103,Bldg-147834,932.75,0.0,Dallas,Meacham Blvd & N Beach St,Haltom City,TX,76117,32.820827799999996,-97.2911194,On Zayo Network,Restricted,Cell Site,118.08," $19,084.80 ",19084.8,Bldg-147834
1104,Bldg-148055,909.19,0.0,Denver,Shoshone St & W 13th Ave,Denver,CO,80204,39.736875,-105.010351,On Zayo Network,Fiber Only,Splice Point,12.34," $12,955.30 ",12955.3,Bldg-148055
1105,Bldg-148056,2459.67,0.0,Denver,Walnut St & 38th St,Denver,CO,80205,39.770219,-104.971873,On Zayo Network,Fiber Only,Splice Point,7.91," $12,755.95 ",12755.95,Bldg-148056
1106,Bldg-148057,436.28999999999996,0.0,Denver,Potomac St & E 13th Ave,Aurora,CO,80011,39.736095,-104.828171,On Zayo Network,Fiber Only,Splice Point,31.25," $13,806.25 ",13806.25,Bldg-148057
1107,Bldg-148068,1127.15,0.0,Denver,Airport Way & Interlocken Loop,Broomfield,CO,80021,39.915728,-105.10406699999999,On Zayo Network,Fiber Only,Splice Point,20.87," $13,339.15 ",13339.15,Bldg-148068
